Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,S,S2,S3,S4
3123,Mystic Prophecy,"Power/Speed/Thrash Metal","Germany",Active,0.0683760683760684,0.0769230769230769,0.108433734939759,0,0.5,0.00316849251047583,0.00211232834031722,0,0
2224,Akitsa,"Black Metal","Canada",Active,0.0777327935222672,0.0769230769230769,0.300724637681159,0.855297929235309,0.125,0.000917362869483975,0.00199667310743246,0.000784618562627005,0.0160755724924209
3540372249,Tombs,"Black/Post-Metal","United States",Active,0.0659340659340659,0.0769230769230769,0.0981981981981982,0,0.5,0.00288661442507596,0.00192440961671731,0,0
78,Sepultura,"Death/Thrash Metal (early), Nu-Metal, Groove/Thrash Metal (later)","Brazil",Active,0.06192549588776,0.153846153846154,0.204248366013072,0,0.5,0.00277189758962149,0.00184793172641432,0,0
18193,Anthony,"Thrash/Death Metal","Finland",Split-up,0.0820512820512821,0.0769230769230769,0.947368421052632,0.0189224552069325,0.125,0.00262638845634797,0.00178327171484212,4.9697717921249e-05,0.00112040853198942
263,Behemoth,"Black Metal (early), Black/Death Metal (later)","Poland",Active,0.043058981834492,0.0769230769230769,0.11864406779661,0,0.625,0.0026315381662214,0.00175435877748093,0,0
3540341228,Lost Society,"Thrash Metal","Finland",Active,0.0769230769230769,0.0769230769230769,0.192857142857143,0,0.5,0.00259404057480981,0.00172936038320654,0,0
12534,Bloodthirst,"Black Metal","France",Split-up,0.0820512820512821,0.0769230769230769,0.120481927710843,0.138488156368101,0.375,0.00151850003564554,0.0017225290307796,0.000210294270381447,0.00312849750831553
2171,Anorexia Nervosa,"Death Metal (early), Symphonic Black Metal (later)","France",On hold,0.0753532182103611,0.0769230769230769,0.308510638297872,0.272942439488418,0.375,0.00136142207103161,0.00155033631407229,0.000371589861240742,0.00789427933360783
370,Taake,"Black Metal","Norway",Active,0.0542986425339367,0.0769230769230769,0.192949907235622,0.855297929235309,0.125,0.000457929271762497,0.00127281777533259,0.000391665957874697,0.0103143535065483
900,Rage,"Heavy/Speed/Power Metal","Germany",Active,0.04644412191582,0.0769230769230769,0.0864061640066043,0,0.5,0.00189642079453911,0.00126428052969274,0,0
158,Demons & Wizards,"Power Metal","United States",Active,0.0703296703296703,0.0769230769230769,0.168316831683168,0,0.375,0.00161696643037085,0.00107797762024723,0,0
16569,Subterranean Masquerade,"Psychedelic Progressive Metal","Israel",Active,0.207045291157441,0.230769230769231,0.348684210526316,0.827031473382567,0.5,0,0,0,0
8,Dark Tranquillity,"Melodic Death Metal","Sweden",Active,0.164712610809265,0.230769230769231,0.278453829634932,0.827031473382567,0.5,0,0,0,0
3540318339,Dyscordia,"Progressive Metal","Belgium",Active,0.162299239222316,0.153846153846154,0.974683544303797,0.794569598082554,0.5,0,0,0,0
16613,Betzefer,"Groove Metal/Metalcore","Israel",Active,0.150706436420722,0.153846153846154,0.129186602870813,0.855297929235309,0.5,0,0,0,0
3540322690,Souls of Diotima,"Progressive/Power Metal","Italy",Active,0.137388193202147,0.153846153846154,0.932960893854749,0.794569598082554,0.5,0,0,0,0
33086,In Vain,"Progressive Death/Black Metal","Norway",Active,0.127320954907162,0.153846153846154,0.393669634025717,0.855297929235309,0.625,0,0,0,0
25189,The Ocean,"Progressive/Atmospheric Sludge Metal/Post-Hardcore","Germany",Active,0.109401709401709,0.153846153846154,0.287219101123595,0.855297929235309,0.5,0,0,0,0
3540423922,Stonelayer,"Progressive Metal/Rock","United States",Active,0.0829732065687122,0.0769230769230769,1,0.827031473382567,0.375,0,0,0,0
3540454992,Dancing Sun,"Progressive Metal","Austria",Active,0.0829732065687122,0.0769230769230769,0.981981981981982,0.87961747429865,0,0,0,0,0
44911,Undertaker,"Death Metal","Israel",Split-up,0.0825096691018479,0.0769230769230769,1,0.0232878012170882,0.5,0,0,0,0
3540357408,Halcyon,"Progressive Black Metal","Canada",Active,0.0815979600509987,0.0769230769230769,1,0.623524246872137,0.5,0,0,0,0
3540369309,Omb,"Progressive/Avant-garde Metal","Israel",Active,0.0815979600509987,0.0769230769230769,0.976190476190476,0.671852104654895,0.625,0,0,0,0
39523,Castillion,"Power/Progressive Metal","Sweden",Active,0.0811496196111581,0.0769230769230769,0.990712074303406,0.57260664193259,0.5,0,0,0,0
3540412217,Throane,"Black Metal","France",Active,0.0811496196111581,0.0769230769230769,0.738738738738739,0.827031473382567,0,0,0,0,0
3540358429,Tod Huetet Uebel,"Black Metal","Portugal",Split-up,0.0811496196111581,0.0769230769230769,0.296028880866426,0,0.375,0,0,0,0
3540392115,Sensorium,"Power Metal","Israel",Active,0.0807061790668348,0.0769230769230769,0.909090909090909,0.757799595527554,0.5,0,0,0,0
3540400271,Dawn of Dissolution,"Melodic Death/Black/Power Metal","United States",Active,0.0807061790668348,0.0769230769230769,0.720779220779221,0.827031473382567,0.5,0,0,0,0
3540345993,Jotnar,"Melodic Death Metal","Spain",Active,0.0802675585284281,0.0769230769230769,0.815,0.827031473382567,0.5,0,0,0,0
3540355453,Bloody Hammers,"Doom Metal/Hard Rock","United States",Active,0.0802675585284281,0.0769230769230769,0.52112676056338,0.87961747429865,0.5,0,0,0,0
3540380495,Jacobs Moor,"Progressive Power/Thrash Metal","Austria",Active,0.0798336798336798,0.0769230769230769,0.915966386554622,0.827031473382567,0.5,0,0,0,0
3540325053,Ommatidia,"Gothic Metal","France",On hold,0.0798336798336798,0.0769230769230769,0.840731070496084,0.757799595527554,0.5,0,0,0,0
3540423369,Perpetual Night,"Melodic Death Metal","Spain",Active,0.0794044665012407,0.0769230769230769,0.969788519637462,0.855297929235309,0.5,0,0,0,0
3540272361,Damnation Defaced,"Melodic/Progressive Death Metal","Germany",Active,0.0794044665012407,0.0769230769230769,0.958208955223881,0.87961747429865,0.5,0,0,0,0
46931,Frequency,"Heavy Metal","Sweden",Active,0.0794044665012407,0.0769230769230769,0.306666666666667,0.414929126335629,0.5,0,0,0,0
3540451303,The Ghost Next Door,"Heavy/Progressive Metal/Rock","United States",Active,0.078979843685726,0.0769230769230769,0.605405405405405,0.87961747429865,0.5,0,0,0,0
3540329498,Dominanz,"Industrial Black Metal","Norway",Active,0.0785597381342062,0.0769230769230769,0.819796954314721,0.87961747429865,0.5,0,0,0,0
62938,Arkan,"Melodic Death Metal with Middle Eastern influences","France",Active,0.0785597381342062,0.0769230769230769,0.191666666666667,0.794569598082554,0.625,0,0,0,0
3540337124,Red Rose,"Melodic Power Metal","Israel",Active,0.0785597381342062,0.0769230769230769,0.15028901734104,0.757799595527554,0.375,0,0,0,0
3540350534,Kontinuum,"Progressive Post-Black Metal","Iceland",Active,0.0781440781440781,0.0769230769230769,0.922636103151863,0.855297929235309,0.5,0,0,0,0
3540378658,Morning Dwell,"Power Metal","Sweden",Active,0.0781440781440781,0.0769230769230769,0.504347826086956,0.794569598082554,0.5,0,0,0,0
7405,Watch Me Fall,"Melodic Death Metal","Finland",Split-up,0.0777327935222672,0.0769230769230769,0.0865384615384615,0.138488156368101,0.5,0,0,0,0
35700,Cryptik Howling,"Melodic Black Metal","Canada",Active,0.0769230769230769,0.0769230769230769,0.699346405228758,0.671852104654895,0.5,0,0,0,0
3540403505,Ghost City,"Symphonic Power Metal","Italy",Active,0.0765245117576724,0.0769230769230769,0.851458885941645,0.757799595527554,0.5,0,0,0,0
3540336895,Crisix,"Thrash Metal","Spain",Active,0.0765245117576724,0.0769230769230769,0.404438964241677,0.87961747429865,0.5,0,0,0,0
1263,Ceremonial Oath,"Death Metal (early), Melodic Death Metal (later)","Sweden",Active,0.0765245117576724,0.0769230769230769,0.181467181467181,0.0431013605879718,0.5,0,0,0,0
111334,The Silent Rage,"Melodic Power Metal","Greece",Active,0.0749707145646232,0.0769230769230769,0.131147540983607,0.855297929235309,0.5,0,0,0,0
114028,Sarea,"Melodic Death Metal/Metalcore","Sweden",Active,0.0745920745920746,0.0769230769230769,0.213414634146341,0.855297929235309,0.5,0,0,0,0
771,Eidolon,"Power/Thrash/Speed Metal","Canada",Active,0.0742172400463858,0.0769230769230769,0.136212624584718,0.757799595527554,0.5,0,0,0,0
881,Psychotic Waltz,"Progressive Metal","United States",Active,0.0731150038080731,0.0769230769230769,0.544426494345719,0,0.5,0,0,0,0
3540325883,Brymir,"Symphonic/Melodic Death/Pagan Metal","Finland",Active,0.0720450281425891,0.0769230769230769,0.183767228177642,0.87961747429865,0.5,0,0,0,0
19701,Alcest,"Black Metal (early), Post-Metal/Shoegaze (later)","France",,0.0699963543565439,0.0769230769230769,0.132056451612903,0.87961747429865,0,0,0,0,0
153,Sacred Steel,"Epic Power Metal","Germany",Active,0.0699963543565439,0.0769230769230769,0.0806010928961749,0.794569598082554,0.5,0,0,0,0
3540362897,Eternal Storm,"Melodic Death Metal","Spain",Active,0.0690150970524802,0.0769230769230769,0.135931558935361,0.87961747429865,0.25,0,0,0,0
3174,The Arrow,"Heavy Metal","Russia",Active,0.0680609712867777,0.0769230769230769,0.150375939849624,0.414929126335629,0.375,0,0,0,0
47836,Sonic Syndicate,"Melodic Groove Metal (early), Alternative Rock/Metalcore (later)","Sweden",Active,0.0680609712867777,0.0769230769230769,0.133774834437086,0.827031473382567,0.375,0,0,0,0
234,Bolt Thrower,"Death Metal","United Kingdom",Split-up,0.0671328671328671,0.0769230769230769,0.228915662650602,0.855297929235309,0.375,0,0,0,0
329,Iron Savior,"Speed/Power Metal","Germany",Active,0.0665280665280665,0.0769230769230769,0.176646706586826,0.87961747429865,0.5,0,0,0,0
4431,Nightrage,"Melodic Death Metal","Greece",Active,0.0600375234521576,0.0769230769230769,0.105781865965834,0.87961747429865,0.5,0,0,0,0
114,Decapitated,"Technical Death Metal (early), Death/Groove Metal (later)","Poland",Active,0.0544990065285268,0.0769230769230769,0.0998062015503876,0.827031473382567,0.5,0,0,0,0
63,Haggard,"Progressive Death Metal (early), Classical/Orchestral/Symphonic Metal (later)","Germany",Active,0.046590633341422,0.0769230769230769,0.0838709677419355,0.467151022118185,0.75,0,0,0,0
3540289430,Devin Townsend Project,"Progressive Metal/Rock, Ambient","Canada",Split-up,0.0434389140271493,0.0769230769230769,0.395950506186727,0.855297929235309,0.75,0,0,0,0
